,X,Y,Z
56620,6912427,1384290,13
56621,6317246,1384290,13
56622,4569490,1384290,13
56623,5181991,1384290,13
56624,7507609,1379565,13
56625,5816537,1384290,17
56626,3975882,1384290,13
56627,3975882,1765331,1
56628,6912427,1765331,17
56629,4569490,1765331,17
56630,7507609,1765331,17
56631,6317246,1765331,17
56632,7507609,2560482,13
56633,5181991,1765331,17
56634,6317246,2560482,13
56635,4569490,2560482,13
56636,3975882,2560482,13
56637,5181991,2560482,13
56638,6912427,2555758,13
56639,5816537,2560482,17
56640,6912427,2925778,17
56641,3975882,2925778,17
56642,7507609,2925778,17
56643,4569490,2925778,17
56644,6317246,2925778,17
56645,6317246,3136769,13
56646,5181991,2925778,17
56647,6912427,3136769,13
56648,7507609,3136769,13
56649,3975882,3139919,13
56650,4569490,3139919,13
56651,5181991,3139919,13
56652,5816537,3136769,17
56653,4569490,3506790,17
56654,3975882,3506790,17
56655,5181991,3506790,17
56656,6912427,3506790,17
56657,7507609,3506790,17
56658,6912427,1977896,13
56659,6317246,3506790,17
56660,6317246,1977896,13
56661,7507609,1974748,13
56662,5181991,1974748,13
56663,4569490,1974748,13
56664,3975882,1974748,13
56665,6912427,1977896,13
56666,5816537,1977896,17
56667,6912427,2346343,17
56668,7507609,2346343,17
56669,6317246,2346343,17
56670,3975882,2346343,17
56671,4569490,2346343,17
56672,7507609,4397988,13
56673,5181991,2346343,17
56674,6912427,4396413,13
56675,6317246,4397988,13
56676,3975882,4404286,13
56677,4569490,4404286,13
56678,5181991,4404286,13
56679,5816537,4397988,17
56680,4569490,4772733,17
56681,3975882,4772733,17
56682,5181991,4772733,17
56683,6912427,4772733,17
56684,7507609,4772733,17
56685,7507609,4983724,13
56686,6317246,4772733,17
56687,6317246,4983724,13
56688,6912427,4983724,13
56689,3975882,4983724,13
56690,4569490,4983724,13
56691,5181991,4983724,13
56692,7507609,5356893,17
56693,6912427,5356893,17
56694,5816537,4983724,17
56695,6317246,5356893,17
56696,3975882,5356893,17
56697,4569490,5356893,17
56698,6912427,5567883,13
56699,5181991,5356893,17
56700,6317246,5580479,13
56701,7507609,5580479,13
56702,5181991,5580479,13
56703,3975882,5586777,13
56704,4569490,5580479,13
56705,5816537,5580479,17
56706,4569490,5955224,17
56707,3975882,5955224,17
56708,5181991,5955224,17
56709,6912427,5955224,17
56710,7507609,5955224,17
56711,6912427,3821701,13
56712,6317246,5955224,17
56713,6317246,3816977,13
56714,7507609,3810679,13
56715,5181991,3810679,13
56716,4569490,3810679,13
56717,3975882,3810679,13
56718,6912427,3821701,13
56719,5816537,3816977,17
56720,6912427,4186999,17
56721,7507609,4144485,17
56722,6317246,4186999,17
56723,3975882,4186999,17
56724,4569490,4186999,17
56725,5181991,4186999,17
56726,2155695,4884527,17
56727,3265758,3774464,1
56728,3200670,865187,17
56729,682216,865187,17
56730,7444058,1010031,1
56731,7475803,1010031,17
56732,7444058,1173545,1
56733,119062,26988,1
56734,119062,6435725,1
56735,121750,234864,1
56736,121750,3168324,1
56737,2188546,2500179,1
56738,2188546,3650198,1
56739,4857884,1648793,1
56740,4857882,2099292,9
56741,1937485,2471834,1
56742,2018471,4443062,1
56743,2489817,4112636,1
56744,2489817,2154364,1
56745,4857884,4094817,9
56746,5204512,3610964,1
56747,5204512,4400744,1
56748,5204512,4691846,1
56749,5204512,4925090,1
56750,5204512,4165880,1
56751,5204512,5159952,1
56752,5204512,3861575,1
56753,5204512,3393468,1
56754,5204512,3158605,1
56755,5204512,2923742,1
56756,5204512,5424882,1
56757,5204512,5659746,1
56758,5204512,5894609,1
56759,5204509,2415144,1
56760,5204509,2181900,1
56761,5204509,2650007,1
56762,4872661,3623664,13
56763,4872661,4413444,13
56764,4872661,4704546,13
56765,4872661,4937790,13
56766,4872661,4178580,13
56767,4872661,5172652,13
56768,4872661,3874275,13
56769,4872661,3406168,13
56770,4872661,3171305,13
56771,4872661,2936442,13
56772,4872661,5437582,13
56773,4872661,5672446,13
56774,4872661,5907309,13
56775,4872659,2427844,13
56776,4872659,2194600,13
56777,4872659,2662707,13
56778,7898648,1833834,1
56779,0,0,1
56780,114300,1273175,1
56781,114300,1273175,5
56782,119062,230188,1
56783,3389312,3590925,1
56784,4643437,2343150,1
56785,4643437,4838700,1
56786,6564313,1193800,1
56787,3992562,2940050,1
56788,3992562,4564062,1
56789,4259262,2514600,1
56790,4259262,5003800,1
56791,6991350,1885950,25
56792,6991350,2798763,25
56793,6991350,4379912,25
56794,6991350,5295900,25
56795,6289675,2262188,1
56796,6289675,2719388,1
56797,6289675,5214937,1
56798,6289675,4756150,1
56799,6691313,2033588,1
56800,6691313,4541837,1
56801,6691313,5451475,1
56802,6691313,2968625,1
56803,3389312,1193800,1
56804,3389312,1706563,9
56805,185737,1670050,25
56806,185737,1371600,1
56807,111125,6115050,1
56808,269,1,1
56809,162245,1150937,1
56810,166183,5491162,25
56811,220427,1441450,17
56812,174945,6439506,1
56813,1710341,1751013,5
56814,2968625,2706688,1
56815,377825,2020888,1
56816,2730500,4754562,1
56817,377825,3387725,1
56818,2968625,4068762,1
56819,2921000,3387725,1
56820,377825,4754562,1
56821,377825,2706688,1
56822,377825,4068762,1
56823,3425825,2020888,1
56824,8293100,4683125,1
56825,4706937,4135437,1
56826,7902575,4135437,1
56827,4706937,4495800,1
56828,4706937,3400425,1
56829,4706937,3044825,1
56830,4706937,2497138,1
56831,7292975,2497138,1
56832,7569200,3044825,1
56833,4706937,1949450,1
56834,7226300,1949450,1
56835,7769225,3587750,1
56836,174945,6235255,17
56837,174945,237215,17
56838,174943,27536,1
56839,162245,1150937,17
56840,2960108,1847953,1
56841,7103526,3411306,25
56842,1656932,5372263,1
56843,4454271,5372263,1
56844,1642929,3417358,1
56845,4438713,3411306,1
56846,1642929,3146631,1
56847,1712941,3201203,1
56848,163360,3207311,25
56849,7103526,4439799,25
56850,1712941,3453143,25
56851,4469829,4505404,25
56852,4357611,1789768,1
56853,4438713,3146631,1
56854,4504056,3201203,1
56855,4469829,3458367,25
56856,119062,230188,1
56857,7103526,979946,25
56858,1692250,1690991,1
56859,1676692,1242893,1
56860,1676692,979946,1
56861,1771595,1040626,1
56862,1771595,1284902,25
56863,3092474,1284902,25
56864,2991527,1284902,25
56865,4351897,1284902,25
56866,7485205,294913,1
56867,7485205,294913,1
56868,7485205,507279,1
56869,119062,6080125,17
56870,119062,6435725,1
56871,119062,1651794,1
56872,2560638,1177132,1
56873,4140201,1177132,1
56874,5718176,1177132,1
56875,7297738,1177132,1
56876,982662,1177132,1
56877,1044575,1705769,25
56878,982662,1177132,1
56879,4138612,1177132,1
56880,4205287,1705769,25
56881,7362825,1705769,25
56882,7297738,1177132,1
56883,5718176,1177132,1
56884,5784851,1705769,25
56885,2560638,1177132,1
56886,2627313,1705769,25
56887,119062,3325021,1
56888,1047750,3325021,25
56889,4205287,3325021,25
56890,7362825,3325021,25
56891,5784851,3325021,25
56892,2627313,3325021,25
56893,1022350,3231357,9
56894,2600325,3231357,9
56895,4178301,3231357,9
56896,5749926,3231357,9
56897,7337425,3231357,9
56898,8023783,285750,1
56899,8023783,285750,1
56900,8023783,498116,1
56901,119062,230188,17
56902,119062,230188,1
56903,7246679,1164092,1
56904,7246679,1164092,1
56905,7246679,1376458,1
56906,119062,1452237,17
56907,119062,2041760,17
56908,119062,2423696,17
56909,119062,2805632,17
56910,119062,3187568,17
56911,119062,3569503,17
56912,119062,3951439,17
56913,119062,4333376,17
56914,119062,4715312,17
56915,119062,5097248,17
56916,119062,5479184,17
56917,119062,5861120,17
56918,2732849,1953604,1
56919,2732849,1750404,1
56920,3166402,2041760,17
56921,3166402,2423696,17
56922,3166402,2805632,17
56923,3166402,3187568,17
56924,3166402,3951439,17
56925,3166402,4333376,17
56926,3166402,4715312,17
56927,3166402,5097248,17
56928,3166402,5479184,17
56929,3166402,5861120,17
56930,6535366,1953604,1
56931,6535366,1566254,1
56932,7444313,2041760,17
56933,7444313,2423696,17
56934,7373910,3187568,17
56935,7444313,4715312,17
56936,7444313,5479184,17
56937,5582322,3569503,17
56938,5212853,1953604,1
56939,5212853,1750404,1
56940,5619624,2041760,17
56941,5619624,2423696,17
56942,5619624,2805632,17
56943,5619624,3187568,17
56944,5619624,3951439,17
56945,5619624,4333376,17
56946,5619624,4715312,17
56947,5619624,5097248,17
56948,5619624,5479184,17
56949,4104137,1953604,1
56950,4104137,1750404,1
56951,4416926,3569503,17
56952,4416926,4333376,17
56953,4416926,4715312,17
56954,4416926,5861120,17
56955,4395882,2041760,17
56956,2732850,2397773,9
56957,2732850,2779709,9
56958,2732850,3161645,9
56959,2732850,3543580,9
56960,2732850,3925516,9
56961,2732850,4307452,9
56962,2732850,4689388,9
56963,2732850,5071324,9
56964,2732850,5453260,9
56965,2732850,5835196,9
56966,119062,6358687,1
56967,119062,6536314,1
56968,119062,230188,1
56969,856158,1756623,17
56970,856158,1926500,9
56971,856158,2487042,1
56972,856158,3458967,1
56973,856158,3944930,1
56974,856158,2730024,1
56975,856158,3215987,1
56976,856158,2244061,1
56977,856158,1998933,1
56978,856158,2973004,1
56979,856158,3701948,1
56980,856158,5424470,1
56981,856158,4212095,1
56982,856158,4455076,1
56983,856157,4710758,1
56984,856158,5194894,1
56985,7401472,926943,1
56986,7593055,922652,17
56987,7401472,1143914,1
56988,7593055,1139625,17
56989,3354266,1653137,17
56990,3354272,1911913,9
56991,3354272,1986918,1
56992,3407521,2264338,1
56993,3407521,2750267,1
56994,3407521,3173228,1
56995,3407521,3594765,1
56996,3407521,4420565,1
56997,3407521,5263634,1
56998,3407521,4842099,1
56999,3407521,4016299,1
57000,3407521,2011510,1
57001,4532964,1983933,1
57002,4555216,2026216,1
57003,5734189,1983933,1
57004,5787438,2116259,1
57005,4570855,2456277,1
57006,4570855,2942206,1
57007,4570855,3365167,1
57008,5787438,2407287,1
57009,5787438,2893216,1
57010,5787438,3316177,1
57011,520700,1511300,1
57012,7292906,2352499,17
57013,119062,6360533,17
57014,174945,6578920,1
57015,229375,1209396,1
57016,174945,237215,1
57017,174945,237215,1
57018,316704,1695435,17
57019,1413033,1650119,1
57020,1410557,1431223,17
57021,316704,1650119,1
57022,316704,1231169,17
57023,1463472,4351940,1
57024,1861459,1695435,25
57025,316703,4407734,17
57026,1861459,4407734,25
57027,6760763,947852,1
57028,6815157,947852,1
57029,7033273,962423,1
57030,4760217,947853,1
57031,5032592,962424,1
57032,1463472,1726530,1
57033,1590472,1726530,1
57034,1463472,2488530,1
57035,1463472,2488530,1
57036,1463472,2861940,1
57037,1463472,2861940,1
57038,1463472,3285795,1
57039,1590472,3285795,1
57040,1455915,4414246,1
57041,1582915,4414246,1
57042,1463472,5556770,1
57043,1590472,5556770,1
57044,1463472,5948629,1
57045,1590472,5948629,1
57046,1454960,5176246,1
57047,1581960,5176246,1
57048,119062,230188,1
57049,119062,6435725,1
57050,351685,1703573,25
57051,3679985,1703573,17
57052,5688636,1703573,17
57053,7468782,1703573,17
57054,351685,2483020,25
57055,3679985,2483020,17
57056,5688636,2483020,17
57057,7468782,2483020,17
57058,351685,3262467,25
57059,3679985,3262467,17
57060,5688636,3262467,17
57061,7468782,3262467,17
57062,351685,4041914,25
57063,3679985,4041914,17
57064,5688636,4041914,17
57065,7468782,4041914,17
57066,351685,5067582,25
57067,3679985,5067582,17
57068,5688636,5067582,17
57069,7468782,5067582,17
57070,127000,1105998,1
57071,3335016,1530344,1
57072,3335016,1265231,1
57073,5087265,1530344,1
57074,5087265,1265231,1
57075,7066984,1530344,1
57076,7066984,1265231,1
57077,351685,2216407,9
57078,351685,2995854,9
57079,351685,3775302,9
57080,351685,4800970,9
57081,7246679,30366,1
57082,7246679,30366,1
57083,7246679,242733,1
57084,269,1,1
57085,174945,1403483,1
57086,265113,1822450,17
57087,5526473,402339,17
57088,174945,237215,1
57089,174945,1403483,17
57090,5795962,5365750,5
57091,5795962,5365750,5
57092,5853112,5365750,5
57093,5457825,2249488,9
57094,1576387,3325812,9
57095,5184775,2632075,1
57096,2935288,3360737,1
57097,5935662,5626100,1
57098,5954712,3044825,1
57099,5338762,5626100,1
57100,5178425,4121150,1
57101,4562475,5626100,1
57102,4402137,4264025,1
57103,3786187,5626100,1
57104,3625850,4340225,1
57105,3009900,5626100,1
57106,2849563,4378325,1
57107,2241550,5626100,1
57108,2073275,4378325,1
57109,1344612,5626100,1
57110,1296987,4502150,1
57111,5722937,1855788,1
57112,4830762,1855788,1
57113,5989637,1854200,1
57114,5097462,1854200,1
57115,1270844,6021799,1
57116,2050634,6021799,1
57117,2830426,6021799,1
57118,4390008,6021799,1
57119,5169799,6021799,1
57120,274638,5934075,1
57121,3610216,6021799,1
57122,6953043,3632432,1
57123,6953043,4728519,1
57124,6762507,1803242,1
57125,6762507,2057242,9
57126,6762507,2111217,1
57127,6762507,2374742,9
57128,174943,27536,1
57129,8070643,3632432,1
57130,8070643,4728519,1
57131,7880108,1803242,1
57132,7880108,2057242,9
57133,7880108,2111217,1
57134,7880108,2374742,9
57135,5949589,6021799,1
57136,8710727,240787,13
57137,0,0,1
57138,381000,761048,1
57139,7143750,2366010,9
57140,5934075,2061210,9
57141,4724400,1870710,9
57142,3505200,1870710,9
57143,2295525,1689735,9
57144,1193800,1616710,24
57145,6565900,2123122,1
57146,7775575,2527935,1
57147,2968625,1689735,1
57148,1717675,1481773,1
57149,4141787,1662747,1
57150,5397500,1875472,1
57151,7486650,3010535,1
57152,5067300,3010535,1
57153,6276975,3010535,1
57154,3848100,3010535,1
57155,2638425,3010535,1
57156,1428750,3010535,1
57157,471373,1332548,1
57158,471373,959255,1
57159,471373,3457385,1
57160,1513785,3489673,17
57161,3943270,3489673,17
57162,5055897,3489673,17
57163,6356765,3489673,17
57164,341725,-156118,1
57165,7539456,3489673,17
57166,5055897,3760142,17
57167,5055897,3989825,17
57168,5055897,4219507,17
57169,5055897,4449188,17
57170,5055897,4678870,17
57171,5055897,4908553,17
57172,6356765,3760142,17
57173,6356765,3989825,17
57174,6356765,4219507,17
57175,6356765,4449188,17
57176,6356765,4678870,17
57177,6356765,4908553,17
57178,7539456,3760142,17
57179,7539456,3989825,17
57180,7539456,4219507,17
57181,7539456,4449188,17
57182,7539456,4678870,17
57183,7539456,4908553,17
57184,5055897,5138234,17
57185,5055897,5367916,17
57186,5055897,5597599,17
57187,7539456,5138234,17
57188,7539456,5367916,17
57189,7539456,5597599,17
57190,7539456,5827278,17
57191,0,0,1
57192,119064,230189,1
57193,7316788,246064,13
57194,119064,6435725,1
57195,224227,229888,1
57196,1309338,2622662,9
57197,8072557,2622662,9
57198,1309338,2619728,9
57199,946827,3598464,17
57200,946827,3285914,17
57201,803691,2995374,9
57202,800578,3410641,9
57203,785020,3771613,9
57204,4382113,998281,9
57205,4749291,1994627,1
57206,746125,2767932,17
57207,3056541,2619728,9
57208,2585123,3202273,17
57209,2585123,3598464,17
57210,2429540,3045265,9
57211,2429540,3412108,9
57212,2429540,3771613,9
57213,2367306,2773802,1
57214,2357970,2770866,17
57215,4673055,2622662,9
57216,4111399,3598464,17
57217,4111399,3285914,17
57218,4038274,3150916,9
57219,4038274,3771613,9
57220,4038274,3410641,9
57221,3976041,2772334,17
57222,3244798,1366591,1
57223,3229239,646112,1
57224,7515567,3410641,9
57225,7515567,3137710,9
57226,7387990,2775268,1
57227,7734941,3285914,17
57228,6356470,2622662,9
57229,5748137,2976298,9
57230,5748137,3410641,9
57231,5830597,3285914,17
57232,5670346,2772334,17
57233,5678125,2855973,17
57234,2242839,2622662,9
57235,4382113,2263156,9
57236,7213735,2622662,9
57237,1363792,4858935,17
57238,1217543,4789970,9
57239,1217543,4927903,9
57240,1217543,5429744,9
57241,1217543,5765772,9
57242,1217543,5598490,9
57243,1217543,5095183,9
57244,1217543,5262462,9
57245,1217543,5933051,9
57246,1217543,6101800,9
57247,1071294,4227967,1
57248,6378252,4668177,17
57249,6232002,4806110,9
57250,6232002,4944043,9
57251,6232002,5331430,9
57252,6232002,5137737,9
57253,6249118,4317476,17
57254,6104425,4227967,1
57255,3414383,4515570,9
57256,3633756,4229434,17
57257,3292331,881424,1
57258,138078,1683616,5
57259,217928,2018799,25
57260,217928,230188,1
57261,217928,1940515,1
57262,217928,1741997,1
57263,119062,6435725,1
57264,3495442,1126307,1
57265,3495442,927791,1
57266,3495442,1406012,1
57267,3495442,1207495,1
57268,3495442,2554143,9
57269,3495442,3749223,9
57270,3495442,4944304,9
57271,5265035,1406012,1
57272,5265035,1207495,1
57273,3495444,1465419,17
57274,3398921,1847888,1
57275,5265035,1464492,25
57276,3495444,2613074,17
57277,3398921,2995544,1
57278,5265035,2613074,25
57279,3495444,3808155,17
57280,3398921,4190624,1
57281,5265035,3808155,25
57282,3495444,5003232,17
57283,3398921,5385701,1
57284,5281707,5003232,25
57285,119062,6112398,17
57286,119062,230188,1
57287,61731,162312,1
57288,109452,211557,17
57289,0,0,1
57290,119062,230188,1
57291,7478714,279402,1
57292,7478713,279402,1
57293,7478714,814377,1
57294,119062,6434982,1
57295,224227,229888,1
57296,3433762,1905001,1
57297,2013746,558009,1
57298,1562100,1435100,1
57299,4767262,1435100,1
57300,4860926,1954215,1
57301,5240339,1050925,1
57302,5906294,384968,1
57303,4561683,1729582,1
57304,5127626,3898900,1
57305,6484937,3900487,1
57306,7816852,3948112,1
57307,5127626,4406900,1
